The data supplied is licensed under a Creative Commons Attribution 4.0 licence. 
To view a copy of this licence visit:
http://creativecommons.org/licenses/by/4.0

Licence:
This work is licensed under a Creative Commons Attribution 4.0 Licence: 
http://creativecommons.org/licenses/by/4.0/legalcode 

You are free:

               1.to copy distribute display and perform the work
               2.to make derivative works
               3.to make commercial use of the work

Under the following conditions:

               1. You must give the original author credit.
               2. Please attribute "NSW Office of Environment and Heritage" in any publications using this data.


Station Name, Blackmans Parade Upstream (Live)
Station Number, 214430
Longitude,150.833927
Latitude,-34.454532
Web,"http://www.mhl.nsw.gov.au/Site-214430"
Google Maps,"https://www.google.com.au/maps/place//@-34.454532,150.833927,14z/data=!3m1!4b1!4m2!3m1!1s0x0:0x0"

Datum, AHD

Parameter, Level 1
Date,Time,Value[m],State of value,Occurrence time stamp
22/05/2004,00:00:00,22.027,161 (Data Loss),22/05/2004 00:00:00
23/05/2004,00:00:00,22.027,161 (Data Loss),23/05/2004 00:00:00
24/05/2004,00:00:00,22.027,161 (Data Loss),24/05/2004 00:00:00
25/05/2004,00:00:00,22.027,161 (Data Loss),25/05/2004 00:00:00
26/05/2004,00:00:00,22.027,161 (Data Loss),26/05/2004 00:00:00
27/05/2004,00:00:00,22.027,161 (Data Loss),27/05/2004 00:00:00
28/05/2004,00:00:00,22.027,161 (Data Loss),28/05/2004 00:00:00
29/05/2004,00:00:00,22.027,161 (Data Loss),29/05/2004 00:00:00
30/05/2004,00:00:00,22.027,161 (Data Loss),30/05/2004 00:00:00
31/05/2004,00:00:00,22.027,161 (Data Loss),31/05/2004 00:00:00
01/06/2004,00:00:00,22.027,161 (Data Loss),01/06/2004 00:00:00
02/06/2004,00:00:00,22.027,161 (Data Loss),02/06/2004 00:00:00
03/06/2004,00:00:00,22.027,161 (Data Loss),03/06/2004 00:00:00
04/06/2004,00:00:00,22.027,161 (Data Loss),04/06/2004 00:00:00
05/06/2004,00:00:00,22.027,161 (Data Loss),05/06/2004 00:00:00
06/06/2004,00:00:00,22.027,161 (Data Loss),06/06/2004 00:00:00
07/06/2004,00:00:00,22.027,161 (Data Loss),07/06/2004 00:00:00
08/06/2004,00:00:00,22.027,161 (Data Loss),08/06/2004 00:00:00
09/06/2004,00:00:00,22.027,161 (Data Loss),09/06/2004 00:00:00
10/06/2004,00:00:00,22.037,161 (Data Loss),10/06/2004 22:00:00
11/06/2004,00:00:00,22.027,161 (Data Loss),11/06/2004 00:00:00
12/06/2004,00:00:00,22.027,161 (Data Loss),12/06/2004 00:00:00
13/06/2004,00:00:00,22.027,161 (Data Loss),13/06/2004 00:00:00
14/06/2004,00:00:00,22.027,161 (Data Loss),14/06/2004 00:00:00
15/06/2004,00:00:00,22.027,161 (Data Loss),15/06/2004 00:00:00
16/06/2004,00:00:00,22.027,161 (Data Loss),16/06/2004 00:00:00
17/06/2004,00:00:00,22.027,161 (Data Loss),17/06/2004 00:00:00
18/06/2004,00:00:00,22.027,161 (Data Loss),18/06/2004 00:00:00
19/06/2004,00:00:00,22.027,161 (Data Loss),19/06/2004 00:00:00
20/06/2004,00:00:00,22.027,161 (Data Loss),20/06/2004 00:00:00
21/06/2004,00:00:00,22.027,161 (Data Loss),21/06/2004 00:00:00
22/06/2004,00:00:00,22.027,161 (Data Loss),22/06/2004 00:00:00
23/06/2004,00:00:00,22.027,161 (Data Loss),23/06/2004 00:00:00
24/06/2004,00:00:00,22.027,161 (Data Loss),24/06/2004 00:00:00
25/06/2004,00:00:00,22.027,161 (Data Loss),25/06/2004 00:00:00
26/06/2004,00:00:00,22.027,161 (Data Loss),26/06/2004 00:00:00
27/06/2004,00:00:00,22.027,161 (Data Loss),27/06/2004 00:00:00
28/06/2004,00:00:00,22.027,161 (Data Loss),28/06/2004 00:00:00
29/06/2004,00:00:00,22.027,161 (Data Loss),29/06/2004 00:00:00
30/06/2004,00:00:00,22.027,161 (Data Loss),30/06/2004 00:00:00
01/07/2004,00:00:00,22.027,161 (Data Loss),01/07/2004 00:00:00
02/07/2004,00:00:00,22.027,161 (Data Loss),02/07/2004 00:00:00
03/07/2004,00:00:00,22.027,161 (Data Loss),03/07/2004 00:00:00
04/07/2004,00:00:00,22.027,161 (Data Loss),04/07/2004 00:00:00
05/07/2004,00:00:00,22.027,161 (Data Loss),05/07/2004 00:00:00
06/07/2004,00:00:00,22.027,161 (Data Loss),06/07/2004 00:00:00
07/07/2004,00:00:00,22.027,161 (Data Loss),07/07/2004 00:00:00
08/07/2004,00:00:00,22.027,161 (Data Loss),08/07/2004 00:00:00
09/07/2004,00:00:00,22.057,161 (Data Loss),09/07/2004 14:15:00
