id,568309,568307,568314,568229,568316,568317,568318,
###START_METADATA###
latitude,-34.479421,-34.450693,-34.444109,-34.398015,-34.479004,-34.351047,-34.358048,
longitude,150.79439,150.765423,150.818173,150.857178,150.894412,150.882888,150.894627,
name,Darkes Road (Live),Dombarton Loop (Live),Mount Kembla (Live),Mt Pleasant (Live),Port Kembla (Live),Rixons Pass (Live),Russell Vale (Live),
###START_DATA###
1998-08-17 16:40,,1.0,0.5,,0.5,0.5,0.5,
1998-08-17 16:41,,,,0.5,,,,
1998-08-17 16:42,0.5,,,,,,,
1998-08-17 16:43,,,,0.5,,,,
1998-08-17 16:45,,0.5,0.5,,1.0,0.5,,
1998-08-17 16:46,,,,0.5,,,,
1998-08-17 16:48,0.5,,,,,,,
1998-08-17 16:49,,,,0.5,,,,
1998-08-17 16:50,,0.5,1.0,,1.0,1.5,1.0,
1998-08-17 16:51,0.5,,,0.5,,,,
1998-08-17 16:54,0.5,,,0.5,,,,
1998-08-17 16:55,,1.0,1.0,,1.0,1.5,1.0,
1998-08-17 16:56,,,,0.5,,,,
1998-08-17 16:59,,,,0.5,,,,
1998-08-17 17:00,0.5,1.0,1.0,,1.0,1.5,1.0,
1998-08-17 17:02,,,,0.5,,,,
1998-08-17 17:04,0.5,,,0.5,,,,
1998-08-17 17:05,,1.0,1.0,,1.0,1.0,0.5,
1998-08-17 17:07,,,,0.5,,,,
1998-08-17 17:08,0.5,,,,,,,
1998-08-17 17:10,,1.0,1.0,0.5,1.5,1.0,1.5,
1998-08-17 17:12,0.5,,,0.5,,,,
1998-08-17 17:14,0.5,,,,,,,
1998-08-17 17:15,,0.5,2.0,0.5,,3.0,2.0,
1998-08-17 17:18,0.5,,,0.5,,,,
1998-08-17 17:20,0.5,1.5,0.5,0.5,0.5,3.0,2.0,
1998-08-17 17:23,0.5,,,0.5,,,,
1998-08-17 17:25,0.5,1.5,1.0,,1.0,3.0,2.5,
1998-08-17 17:26,,,,0.5,,,,
1998-08-17 17:28,,,,0.5,,,,
1998-08-17 17:30,0.5,1.0,0.5,,,4.5,2.5,
1998-08-17 17:31,,,,0.5,,,,
1998-08-17 17:34,0.5,,,0.5,,,,
1998-08-17 17:35,,1.0,1.0,,0.5,5.5,3.0,
1998-08-17 17:36,,,,0.5,,,,
1998-08-17 17:38,0.5,,,,,,,
1998-08-17 17:39,,,,0.5,,,,
1998-08-17 17:40,,1.0,1.5,,0.5,5.0,4.5,
1998-08-17 17:41,0.5,,,,,,,
1998-08-17 17:42,,,,0.5,,,,
1998-08-17 17:44,,,,0.5,,,,
1998-08-17 17:45,0.5,0.5,1.0,,1.0,8.0,2.5,
1998-08-17 17:47,,,,0.5,,,,
1998-08-17 17:49,0.5,,,,,,,
