#####START_HYDROGRAPHS_Sub1        ::1-Historic-Historic-Historic(REC)
1630.000,0.000,0.000,0.000,0.000,1.585,0.000,1.585,1.585
1635.000,0.000,0.000,0.000,0.000,1.508,0.000,1.508,1.508
1640.000,0.370,0.370,0.000,0.000,1.446,0.000,1.446,1.446
1645.000,0.380,0.380,0.000,0.000,1.387,0.000,1.387,1.387
1650.000,0.620,0.620,0.000,0.000,1.338,0.000,1.338,1.338
1655.000,1.180,1.180,0.000,0.000,1.305,0.000,1.305,1.305
1660.000,1.220,1.220,0.000,0.000,1.276,0.000,1.276,1.276
1665.000,0.800,0.800,0.000,0.000,1.238,0.000,1.238,1.238
1670.000,0.640,0.640,0.000,0.000,1.197,0.000,1.197,1.197
1675.000,0.620,0.620,0.000,0.000,1.158,0.000,1.158,1.158
1680.000,1.200,1.200,0.000,0.000,1.136,0.000,1.136,1.136
1685.000,0.480,0.480,0.000,0.000,1.096,0.000,1.096,1.096
1690.000,0.000,0.000,0.000,0.000,1.047,0.000,1.047,1.047
1695.000,0.000,0.000,0.000,0.000,1.001,0.000,1.001,1.001
1700.000,0.000,0.000,0.000,0.000,0.957,0.000,0.957,0.957
1705.000,0.000,0.000,0.000,0.000,0.915,0.000,0.915,0.915
1710.000,0.000,0.000,0.000,0.000,0.876,0.000,0.876,0.876
1715.000,0.000,0.000,0.000,0.000,0.839,0.000,0.839,0.839
1720.000,0.000,0.000,0.000,0.000,0.803,0.000,0.803,0.803
1725.000,0.350,0.350,0.000,0.000,0.778,0.000,0.778,0.778
1730.000,0.000,0.000,0.000,0.000,0.745,0.000,0.745,0.745
1735.000,0.000,0.000,0.000,0.000,0.715,0.000,0.715,0.715
1740.000,0.000,0.000,0.000,0.000,0.686,0.000,0.686,0.686
1745.000,0.000,0.000,0.000,0.000,0.658,0.000,0.658,0.658
1750.000,0.000,0.000,0.000,0.000,0.632,0.000,0.632,0.632
1755.000,0.000,0.000,0.000,0.000,0.607,0.000,0.607,0.607
1760.000,0.000,0.000,0.000,0.000,0.583,0.000,0.583,0.583
1765.000,0.000,0.000,0.000,0.000,0.560,0.000,0.560,0.560
1770.000,0.000,0.000,0.000,0.000,0.539,0.000,0.539,0.539
1775.000,0.000,0.000,0.000,0.000,0.518,0.000,0.518,0.518
1780.000,0.000,0.000,0.000,0.000,0.499,0.000,0.499,0.499
1785.000,0.000,0.000,0.000,0.000,0.480,0.000,0.480,0.480
1790.000,0.000,0.000,0.000,0.000,0.462,0.000,0.462,0.462
1795.000,0.000,0.000,0.000,0.000,0.445,0.000,0.445,0.445
1800.000,0.000,0.000,0.000,0.000,0.429,0.000,0.429,0.429
1805.000,0.000,0.000,0.000,0.000,0.413,0.000,0.413,0.413
1810.000,0.000,0.000,0.000,0.000,0.398,0.000,0.398,0.398
1815.000,0.000,0.000,0.000,0.000,0.384,0.000,0.384,0.384
1820.000,0.010,0.010,0.000,0.000,0.371,0.000,0.371,0.371
1825.000,1.300,1.300,0.000,0.000,0.383,0.000,0.383,0.383
1830.000,0.500,0.500,0.000,0.000,0.379,0.000,0.379,0.379
1835.000,0.000,0.000,0.000,0.000,0.366,0.000,0.366,0.366
