The data supplied is licensed under a Creative Commons Attribution 4.0 licence. 
To view a copy of this licence visit:
http://creativecommons.org/licenses/by/4.0

Licence:
This work is licensed under a Creative Commons Attribution 4.0 Licence: 
http://creativecommons.org/licenses/by/4.0/legalcode 

You are free:

               1.to copy distribute display and perform the work
               2.to make derivative works
               3.to make commercial use of the work

Under the following conditions:

               1. You must give the original author credit.
               2. Please attribute "NSW Office of Environment and Heritage" in any publications using this data.


Station Name, Koloona Avenue Downstream (Live)
Station Number, 214426
Longitude,150.855583
Latitude,-34.417983
Web,"http://www.mhl.nsw.gov.au/Site-214426"
Google Maps,"https://www.google.com.au/maps/place//@-34.417983,150.855583,14z/data=!3m1!4b1!4m2!3m1!1s0x0:0x0"

Datum, AHD

Parameter, Level 1
Date,Time,Value[m],State of value,Occurrence time stamp
09/11/2001,00:00:00,31.198,161 (Data Loss),09/11/2001 16:15:00
10/11/2001,00:00:00,31.178,161 (Data Loss),10/11/2001 00:00:00
11/11/2001,00:00:00,31.188,161 (Data Loss),11/11/2001 17:45:00
12/11/2001,00:00:00,31.198,161 (Data Loss),12/11/2001 06:15:00
13/11/2001,00:00:00,31.188,161 (Data Loss),13/11/2001 00:15:00
14/11/2001,00:00:00,31.198,161 (Data Loss),14/11/2001 03:15:00
15/11/2001,00:00:00,31.178,161 (Data Loss),15/11/2001 00:00:00
16/11/2001,00:00:00,31.178,161 (Data Loss),16/11/2001 00:00:00
17/11/2001,00:00:00,31.178,161 (Data Loss),17/11/2001 00:00:00
18/11/2001,00:00:00,31.218,161 (Data Loss),18/11/2001 07:00:00
19/11/2001,00:00:00,31.198,100 (Leost Code),19/11/2001 01:00:00
20/11/2001,00:00:00,31.198,161 (Data Loss),20/11/2001 03:00:00
21/11/2001,00:00:00,31.188,161 (Data Loss),21/11/2001 00:00:00
22/11/2001,00:00:00,31.178,161 (Data Loss),22/11/2001 00:00:00
23/11/2001,00:00:00,31.178,161 (Data Loss),23/11/2001 00:00:00
24/11/2001,00:00:00,31.178,161 (Data Loss),24/11/2001 00:00:00
25/11/2001,00:00:00,31.178,161 (Data Loss),25/11/2001 00:00:00
26/11/2001,00:00:00,31.178,161 (Data Loss),26/11/2001 00:00:00
27/11/2001,00:00:00,31.198,161 (Data Loss),27/11/2001 02:45:00
28/11/2001,00:00:00,31.178,161 (Data Loss),28/11/2001 00:00:00
29/11/2001,00:00:00,31.178,161 (Data Loss),29/11/2001 00:00:00
30/11/2001,00:00:00,31.178,161 (Data Loss),30/11/2001 00:00:00
01/12/2001,00:00:00,31.178,161 (Data Loss),01/12/2001 00:00:00
02/12/2001,00:00:00,31.178,161 (Data Loss),02/12/2001 00:00:00
03/12/2001,00:00:00,31.188,161 (Data Loss),03/12/2001 04:45:00
04/12/2001,00:00:00,31.178,161 (Data Loss),04/12/2001 00:00:00
05/12/2001,00:00:00,31.178,161 (Data Loss),05/12/2001 00:00:00
06/12/2001,00:00:00,31.178,161 (Data Loss),06/12/2001 00:00:00
07/12/2001,00:00:00,31.218,100 (Leost Code),07/12/2001 18:15:00
08/12/2001,00:00:00,31.198,100 (Leost Code),08/12/2001 08:15:00
09/12/2001,00:00:00,31.188,161 (Data Loss),09/12/2001 00:00:00
10/12/2001,00:00:00,31.188,161 (Data Loss),10/12/2001 00:00:00
11/12/2001,00:00:00,31.178,161 (Data Loss),11/12/2001 00:00:00
12/12/2001,00:00:00,31.198,161 (Data Loss),12/12/2001 05:15:00
13/12/2001,00:00:00,31.178,161 (Data Loss),13/12/2001 00:00:00
14/12/2001,00:00:00,31.178,161 (Data Loss),14/12/2001 00:00:00
15/12/2001,00:00:00,31.198,100 (Leost Code),15/12/2001 07:15:00
16/12/2001,00:00:00,31.198,100 (Leost Code),16/12/2001 00:00:00
17/12/2001,00:00:00,31.198,100 (Leost Code),17/12/2001 00:00:00
18/12/2001,00:00:00,31.198,100 (Leost Code),18/12/2001 00:00:00
19/12/2001,00:00:00,31.208,100 (Leost Code),19/12/2001 04:45:00
20/12/2001,00:00:00,31.198,100 (Leost Code),20/12/2001 00:00:00
21/12/2001,00:00:00,31.188,161 (Data Loss),21/12/2001 00:00:00
22/12/2001,00:00:00,31.198,100 (Leost Code),22/12/2001 14:15:00
23/12/2001,00:00:00,31.198,161 (Data Loss),23/12/2001 00:00:00
24/12/2001,00:00:00,31.208,161 (Data Loss),24/12/2001 03:15:00
25/12/2001,00:00:00,31.198,161 (Data Loss),25/12/2001 05:00:00
26/12/2001,00:00:00,31.178,161 (Data Loss),26/12/2001 00:00:00
27/12/2001,00:00:00,31.178,161 (Data Loss),27/12/2001 00:00:00
28/12/2001,00:00:00,31.178,161 (Data Loss),28/12/2001 00:00:00
29/12/2001,00:00:00,31.178,161 (Data Loss),29/12/2001 00:00:00
30/12/2001,00:00:00,31.178,161 (Data Loss),30/12/2001 00:00:00
31/12/2001,00:00:00,31.198,100 (Leost Code),31/12/2001 21:15:00
01/01/2002,00:00:00,31.208,161 (Data Loss),01/01/2002 00:00:00
02/01/2002,00:00:00,31.208,161 (Data Loss),02/01/2002 00:45:00
03/01/2002,00:00:00,31.178,161 (Data Loss),03/01/2002 00:00:00
04/01/2002,00:00:00,31.178,161 (Data Loss),04/01/2002 00:00:00
05/01/2002,00:00:00,31.178,161 (Data Loss),05/01/2002 00:00:00
06/01/2002,00:00:00,31.178,161 (Data Loss),06/01/2002 00:00:00
07/01/2002,00:00:00,31.218,161 (Data Loss),07/01/2002 08:45:00
08/01/2002,00:00:00,31.178,161 (Data Loss),08/01/2002 00:00:00
09/01/2002,00:00:00,31.178,161 (Data Loss),09/01/2002 00:00:00
10/01/2002,00:00:00,31.178,161 (Data Loss),10/01/2002 00:00:00
11/01/2002,00:00:00,31.178,161 (Data Loss),11/01/2002 00:00:00
12/01/2002,00:00:00,31.178,161 (Data Loss),12/01/2002 00:00:00
13/01/2002,00:00:00,31.178,161 (Data Loss),13/01/2002 00:00:00
14/01/2002,00:00:00,31.178,161 (Data Loss),14/01/2002 00:00:00
15/01/2002,00:00:00,31.278,100 (Leost Code),15/01/2002 20:45:00
16/01/2002,00:00:00,31.228,100 (Leost Code),16/01/2002 02:00:00
17/01/2002,00:00:00,31.198,161 (Data Loss),17/01/2002 00:00:00
18/01/2002,00:00:00,31.188,161 (Data Loss),18/01/2002 00:00:00
19/01/2002,00:00:00,31.178,161 (Data Loss),19/01/2002 00:00:00
20/01/2002,00:00:00,31.178,161 (Data Loss),20/01/2002 00:00:00
21/01/2002,00:00:00,31.178,161 (Data Loss),21/01/2002 00:00:00
22/01/2002,00:00:00,31.178,161 (Data Loss),22/01/2002 00:00:00
23/01/2002,00:00:00,31.178,161 (Data Loss),23/01/2002 00:00:00
24/01/2002,00:00:00,31.278,100 (Leost Code),24/01/2002 19:00:00
25/01/2002,00:00:00,31.208,100 (Leost Code),25/01/2002 00:00:00
26/01/2002,00:00:00,31.208,100 (Leost Code),26/01/2002 05:00:00
27/01/2002,00:00:00,31.198,100 (Leost Code),27/01/2002 00:00:00
28/01/2002,00:00:00,31.198,161 (Data Loss),28/01/2002 00:15:00
29/01/2002,00:00:00,31.208,100 (Leost Code),29/01/2002 21:45:00
30/01/2002,00:00:00,31.208,100 (Leost Code),30/01/2002 00:15:00
31/01/2002,00:00:00,31.218,100 (Leost Code),31/01/2002 07:00:00
01/02/2002,00:00:00,31.368,100 (Leost Code),01/02/2002 13:30:00
02/02/2002,00:00:00,31.238,100 (Leost Code),02/02/2002 00:00:00
03/02/2002,00:00:00,31.218,100 (Leost Code),03/02/2002 00:00:00
04/02/2002,00:00:00,31.588,100 (Leost Code),04/02/2002 15:30:00
05/02/2002,00:00:00,31.658,100 (Leost Code),05/02/2002 09:00:00
06/02/2002,00:00:00,31.358,100 (Leost Code),06/02/2002 16:45:00
07/02/2002,00:00:00,31.308,100 (Leost Code),07/02/2002 00:00:00
08/02/2002,00:00:00,31.318,100 (Leost Code),08/02/2002 15:15:00
09/02/2002,00:00:00,31.238,100 (Leost Code),09/02/2002 00:00:00
10/02/2002,00:00:00,31.198,161 (Data Loss),10/02/2002 00:00:00
11/02/2002,00:00:00,31.208,161 (Data Loss),11/02/2002 10:00:00
12/02/2002,00:00:00,31.178,161 (Data Loss),12/02/2002 00:00:00
13/02/2002,00:00:00,31.178,161 (Data Loss),13/02/2002 00:00:00
14/02/2002,00:00:00,31.178,161 (Data Loss),14/02/2002 00:00:00
15/02/2002,00:00:00,31.178,161 (Data Loss),15/02/2002 00:00:00
16/02/2002,00:00:00,31.178,161 (Data Loss),16/02/2002 00:00:00
